date,commit,committer,file_name,line_count,class_name,method_name,complexity
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,initialize,17.9
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,processor_options,15.9
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,processors,9.1
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,convert_options,6.4
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,geometry,5.8
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,whiny,2.6
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,whiny,1.2
2011-04-20 14:46:51 +0200,93753d5c4da6488cce82e5378997dc3f5478ceff,Jon,lib/paperclip/style.rb,91,Paperclip::Style,none,1.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,initialize,17.9
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,processor_options,15.9
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,convert_options,6.4
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,geometry,5.8
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,processors,3.0
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,whiny,2.6
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,whiny,1.2
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,lib/paperclip/style.rb,91,Paperclip::Style,none,1.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,call,36.2
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,defer,25.6
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,have,21.7
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,An,12.8
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,A,12.5
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,have,9.6
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,have,9.5
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,call,9.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,A,7.9
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,A,7.9
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,have,7.6
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,not,7.3
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,be,7.3
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,respond,7.3
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,A,6.9
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context,An,4.3
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::before_should,not,4.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,have,4.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,report,4.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,get,4.1
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,StyleTest::context::should,be,2.6
2011-04-20 14:45:30 +0200,5b44407a96943dd0675537134a294ac4ded1c91d,Jon,test/style_test.rb,163,main,none,1.1
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,assign,49.0
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,initialize,43.5
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,post_process_styles,35.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,reprocess,22.5
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,queue_existing_for_delete,20.4
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,extra_options_for,16.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,instance_write,16.6
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,url,15.1
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,ensure_required_accessors,14.4
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,instance_read,14.1
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,styles,13.0
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,flush_errors,11.9
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,post_process,11.5
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,hash,9.8
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,initialize_storage,8.1
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,none,7.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,size,6.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,fingerprint,6.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,path,5.4
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,generate_fingerprint,5.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,valid_assignment,4.8
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,updated_at,4.3
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,processors,4.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,time_zone,2.9
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,interpolate,2.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,to_s,2.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,save,2.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,file,2.6
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,destroy,2.4
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,clear,1.7
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,log,1.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,content_type,1.2
2011-04-20 13:52:10 +0200,5661429477711b97556646f1f241748c89e95991,Jon,lib/paperclip/attachment.rb,378,Paperclip::Attachment,original_filename,1.2
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,has_attached_file,61.0
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_content_type,42.5
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_size,34.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,main,none,29.5
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,run,18.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,each_instance_with_attachment,15.1
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,processor,14.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,destroy_attached_files,13.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,class_for,10.1
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,each_attachment,9.1
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,save_attached_files,8.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_thumbnails,8.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,attachment_for,6.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_presence,6.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,log,6.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,none,6.0
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::PaperclipCommandLineError,initialize,4.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,configure,4.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,logging,4.0
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,logger,1.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,options,1.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip,interpolates,1.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,attachment_definitions,1.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,lib/paperclip.rb,384,Paperclip::PaperclipCommandLineError,none,1.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::context,and,47.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context,An,24.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::context::should,have,21.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,execute,18.0
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,a,16.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,a,16.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,not,15.6
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,attempt,15.6
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,that,14.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context,Paperclip,12.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,not,11.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::context::should,have,10.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,with,9.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,execute,8.8
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,still,8.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,be,8.2
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,not,7.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context,Calling,7.7
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,tell,7.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,execute,7.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,yield,6.5
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,have,5.8
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,have,5.8
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,that,5.5
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,be,4.8
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should::with_exitstatus_returning,127,4.6
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context::should,be,4.4
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::should,get,4.0
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::should,raise,3.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::should,raise,3.9
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::should,return,3.8
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,with,1.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,with,1.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::context,with,1.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,PaperclipTest::context::should,tell,1.3
2011-04-20 13:44:25 +0200,ad034bae9301c5e5b81f26243a47f96fc459d81a,Jon,test/paperclip_test.rb,306,main,none,1.1
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,has_attached_file,61.0
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_content_type,42.5
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_size,34.3
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,main,none,29.5
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,run,18.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,each_instance_with_attachment,15.1
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,processor,14.7
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,destroy_attached_files,13.3
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,obtain_class_from_class_name,10.1
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,each_attachment,9.1
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,save_attached_files,8.7
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_thumbnails,8.3
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::InstanceMethods,attachment_for,6.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,validates_attachment_presence,6.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,log,6.4
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,none,6.0
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::PaperclipCommandLineError,initialize,4.4
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,configure,4.3
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,logging,4.0
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,logger,1.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,options,1.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip,interpolates,1.9
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::ClassMethods,attachment_definitions,1.4
2011-04-20 13:38:07 +0200,525b296802d375f350bf235cfdb28aa6dcb088ac,Jon,lib/paperclip.rb,384,Paperclip::PaperclipCommandLineError,none,1.3
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,assign,49.0
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,initialize,43.5
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,post_process_styles,35.2
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,reprocess,22.5
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,queue_existing_for_delete,20.4
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,extra_options_for,16.7
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,instance_write,16.6
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,url,15.1
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,ensure_required_accessors,14.4
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,instance_read,14.1
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,styles,13.0
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,flush_errors,11.9
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,post_process,11.5
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,hash,9.8
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,initialize_storage,8.1
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,size,6.2
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,fingerprint,6.2
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,none,5.5
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,path,5.4
2011-04-20 11:56:49 +0200,7ff4120e8f9741b76c7e1c2d8c53234e1bc680b7,Jon,lib/paperclip/attachment.rb,376,Paperclip::Attachment,generate_fingerprint,5.2
